"topic_id","article_id"
"7","341707"
"7","341710"
"7","341712"
"7","341714"
"7","341725"
"7","341732"
"7","341739"
"7","341740"
"7","341750"
"7","341752"
"7","341754"
"7","341759"
"7","341767"
"7","341771"
"7","341775"
"7","341788"
"7","341789"
"7","341793"
"7","341798"
"7","341800"
"7","341807"
"7","341819"
"7","341823"
"7","341827"
"7","341828"
"7","341835"
"7","341842"
"7","341846"
"7","341847"
"7","341859"
"7","341860"
"7","341861"
"7","341871"
"7","341872"
"7","341880"
"7","341904"
"7","341917"
"7","341925"
"7","341927"
"7","341929"
"7","341939"
"7","341946"
"7","341949"
"7","341955"
"7","341960"
"7","341964"
"7","341981"
"7","341986"
"7","341992"
"7","341993"
"7","342006"
"7","342007"
"7","342017"
"7","342026"
"7","342032"
"7","342044"
"7","342052"
"7","342055"
"7","342060"
"7","342061"
"7","342063"
"7","342064"
"7","342065"
"7","342078"
"7","342142"
"7","342143"
"7","342167"
"7","342172"
"7","342183"
"7","342186"
"7","342190"
"7","342191"
"7","342212"
"7","342221"
"7","342227"
"7","342228"
"7","342230"
"7","342235"
"7","342239"
"7","342243"
"7","342247"
"7","342255"
"7","342256"
"7","342257"
"7","342258"
"7","342259"
"7","342266"
"7","342267"
"7","342268"
"7","342271"
"7","342275"
"7","342276"
"7","342281"
"7","342293"
"7","342295"
"7","342297"
"7","342305"
"7","342311"
"7","342318"
"7","342326"
"7","342327"
"7","342331"
"7","342333"
"7","342341"
"7","342351"
"7","342352"
"7","342354"
"7","342363"
"7","342364"
"7","342368"
"7","342369"
"7","342375"
"7","342379"
"7","342386"
"7","342387"
"7","342389"
"7","342397"
"7","342416"
"7","342422"
"7","342435"
"7","342437"
"7","342438"
"7","342451"
"7","342459"
"7","342465"
"7","342489"
"7","342491"
"7","342530"
"7","342561"
"7","342573"
"7","342577"
"7","342588"
"7","342593"
"7","342599"
"7","342600"
"7","342626"
"7","342641"
"7","342644"
"7","342645"
"7","342646"
"7","342666"
"7","342669"
"7","342672"
"7","342679"
"7","342681"
"7","342708"
"7","342709"
"7","342710"
"7","342717"
"7","342720"
"7","342726"
"7","342728"
"7","342730"
"7","342732"
"7","342737"
"7","342739"
"7","342740"
"7","342747"
"7","342749"
"7","342750"
"7","342751"
"7","342760"
"7","342764"
"7","342768"
"7","342770"
"7","342777"
"7","342784"
"7","342790"
"7","342796"
"7","342797"
"7","342799"
"7","342802"
"7","342806"
"7","342815"
"7","342819"
"7","342821"
"7","342822"
"7","342826"
"7","342827"
"7","342837"
"7","342851"
"7","342855"
"7","342867"
"7","342869"
"7","342877"
"7","342898"
"7","342902"
"7","342907"
"7","342916"
"7","342918"
"7","342925"
"7","342930"
"7","342932"
"7","342937"
"7","342942"
"7","342945"
"7","342957"
"7","342964"
"7","342977"
"7","342979"
"7","342986"
"7","342987"
"7","342988"
"7","342990"
"7","342992"
"7","342997"
"7","343000"
"7","343002"
"7","343007"
"7","343009"
"7","343010"
"7","343030"
"7","343044"
"7","343047"
"7","343048"
"7","343052"
"7","343066"
"7","343068"
"7","343078"
"7","343082"
"7","343086"
"7","343091"
"7","343112"
"7","343119"
"7","343127"
"7","343130"
"7","343154"
"7","343160"
"7","343162"
"7","343163"
"7","343168"
"7","343169"
"7","343171"
"7","343174"
"7","343176"
"7","343186"
"7","343193"
"7","343196"
"7","343198"
"7","343201"
"7","343207"
"7","343208"
"7","343209"
"7","343212"
"7","343216"
"7","343221"
"7","343222"
"7","343223"
"7","343233"
"7","343248"
"7","343273"
"7","343274"
"7","343278"
"7","343280"
"7","343281"
"7","343290"
"7","343307"
"7","343330"
"7","343332"
"7","343339"
"7","343344"
"7","343349"
"7","343350"
"7","343358"
"7","343375"
"7","343381"
"7","343383"
"7","343386"
"7","343406"
"7","343408"
"7","343409"
"7","343412"
"7","343416"
"7","343417"
"7","343418"
"7","343419"
"7","343421"
"7","343426"
"7","343433"
"7","343437"
"7","343452"
"7","343458"
"7","343464"
"7","343479"
"7","343480"
"7","343483"
"7","343486"
"7","343492"
"7","343493"
"7","343494"
"7","343498"
"7","343500"
"7","343505"
"7","343506"
"7","343510"
"7","343511"
"7","343515"
"7","343517"
"7","343518"
"7","343519"
"7","343521"
"7","343527"
"7","343530"
"7","343532"
"7","343541"
"7","343542"
"7","343544"
"7","343548"
"7","343554"
"7","343556"
"7","343564"
"7","343570"
"7","343571"
"7","343572"
"7","343573"
"7","343574"
"7","343581"
"7","343584"
"7","343587"
"7","343592"
"7","343596"
"7","343601"
"7","343609"
"7","343617"
"7","343618"
"7","343629"
"7","343638"
"7","343646"
"7","343655"
"7","343683"
"7","343700"
"7","343703"
"7","343706"
"7","343715"
"7","343717"
"7","343730"
"7","343735"
"7","343737"
"7","343738"
"7","343747"
"7","343754"
"7","343756"
"7","343761"
"7","343765"
"7","343769"
"7","343775"
"7","343786"
"7","343795"
"7","343805"
"7","343809"
"7","343820"
"7","343826"
"7","343832"
"7","343848"
"7","343856"
"7","343858"
"7","343859"
"7","343868"
"7","343870"
"7","343878"
"7","343880"
"7","343882"
"7","343893"
"7","343895"
"7","343903"
"7","343904"
"7","343906"
"7","343908"
"7","343913"
"7","343917"
"7","343924"
"7","343933"
"7","343940"
"7","343945"
"7","343956"
"7","343962"
"7","343963"
"7","343964"
"7","343968"
"7","343984"
"7","343993"
"7","344001"
"7","344017"
"7","344019"
"7","344035"
"7","344038"
"7","344051"
"7","344071"
"7","344073"
"7","344080"
"7","344081"
"7","344088"
"7","344090"
"7","344091"
"7","344095"
"7","344101"
"7","344102"
"7","344105"
"7","344110"
"7","344129"
"7","344140"
"7","344153"
"7","344157"
"7","344160"
"7","344169"
"7","344184"
"7","344185"
"7","344218"
"7","344223"
"7","344234"
"7","344235"
"7","344245"
"7","344253"
"7","344255"
"7","344268"
"7","344272"
"7","344275"
"7","344280"
"7","344286"
"7","344289"
"7","344293"
"7","344301"
"7","344303"
"7","344304"
"7","344309"
"7","344317"
"7","344329"
"7","344333"
"7","344338"
"7","344340"
"7","344356"
"7","344360"
"7","344362"
"7","344379"
"7","344387"
"7","344392"
"7","344393"
"7","344396"
"7","344400"
"7","344401"
"7","344406"
"7","344408"
"7","344412"
"7","344416"
"7","344417"
"7","344418"
"7","344419"
"7","344425"
"7","344434"
"7","344435"
"7","344442"
"7","344447"
"7","344448"
"7","344451"
"7","344456"
"7","344467"
"7","344479"
"7","344480"
"7","344504"
"7","344505"
"7","344515"
"7","344525"
"7","344527"
"7","344538"
"7","344547"
"7","344559"
"7","344560"
"7","344576"
"7","344585"
"7","344593"
"7","344600"
"7","344601"
"7","344606"
"7","344612"
"7","344632"
"7","344643"
"7","344644"
"7","344661"
"7","344682"
"7","344687"
"7","344694"
"7","344697"
"7","344698"
"7","344701"
"7","344702"
"7","344705"
"7","344709"
"7","344711"
"7","344714"
"7","344719"
"7","344728"
"7","344735"
"7","344736"
"7","344737"
"7","344746"
"7","344750"
"7","344756"
"7","344769"
"7","344773"
"7","344774"
"7","344777"
"7","344788"
"7","344790"
"7","344791"
"7","344816"
"7","344823"
"7","344827"
"7","344830"
"7","344837"
"7","344841"
"7","344843"
"7","344860"
"7","344871"
"7","344880"
"7","344915"
"7","344916"
"7","344926"
"7","344927"
"7","344940"
"7","344962"
"7","344963"
"7","344969"
"7","344978"
"7","344986"
"7","344988"
"7","344996"
"7","344999"
"7","345001"
"7","345006"
"7","345012"
"7","345015"
"7","345031"
"7","345041"
"7","345042"
"7","345049"
"7","345053"
"7","345061"
"7","345063"
"7","345066"
"7","345072"
"7","345073"
"7","345086"
"7","345087"
"7","345088"
"7","345092"
"7","345098"
"7","345107"
"7","345111"
"7","345112"
"7","345116"
"7","345119"
"7","345130"
"7","345143"
"7","345144"
"7","345152"
"7","345154"
"7","345155"
"7","345162"
"7","345167"
"7","345173"
"7","345176"
"7","345193"
"7","345198"
"7","345208"
"7","345213"
"7","345219"
"7","345223"
"7","345224"
"7","345227"
"7","345228"
"7","345231"
"7","345237"
"7","345244"
"7","345245"
"7","345259"
"7","345260"
"7","345266"
"7","345269"
"7","345270"
"7","345274"
"7","345277"
"7","345279"
"7","345303"
"7","345317"
"7","345327"
"7","345330"
"7","345337"
"7","345344"
"7","345345"
"7","345349"
"7","345359"
"7","345362"
"7","345365"
"7","345372"
"7","345382"
"7","345385"
"7","345387"
"7","345392"
"7","345395"
"7","345396"
"7","345397"
"7","345398"
"7","345400"
"7","345402"
"7","345403"
"7","345406"
"7","345411"
"7","345413"
"7","345414"
"7","345418"
"7","345423"
"7","345428"
"7","345429"
"7","345430"
"7","345438"
"7","345449"
"7","345455"
"7","345463"
"7","345469"
"7","345474"
"7","345475"
"7","345477"
"7","345487"
"7","345491"
"7","345506"
"7","345507"
"7","345508"
"7","345513"
"7","345514"
"7","345519"
"7","345521"
"7","345525"
"7","345531"
"7","345534"
"7","345541"
"7","345542"
"7","345551"
"7","345552"
"7","345559"
"7","345561"
"7","345566"
"7","345567"
"7","345568"
"7","345573"
"7","345574"
"7","345588"
"7","345590"
"7","345597"
"7","345598"
"7","345600"
"7","345602"
"7","345612"
"7","345613"
"7","345615"
"7","345621"
"7","345623"
"7","345624"
"7","345625"
"7","345632"
"7","345633"
"7","345636"
"7","345638"
"7","345647"
"7","345657"
"7","345663"
"7","345701"
"7","345705"
"7","345717"
"7","345730"
"7","345735"
"7","345736"
"7","345738"
"7","345740"
"7","345745"
"7","345747"
"7","345748"
"7","345749"
"7","345752"
"7","345755"
"7","345761"
"7","345762"
"7","345768"
"7","345772"
"7","345782"
"7","345797"
"7","345798"
"7","345802"
"7","345806"
"7","345812"
"7","345816"
"7","345818"
"7","345822"
"7","345833"
"7","345839"
"7","345844"
"7","345860"
"7","345863"
"7","345865"
"7","345871"
"7","345872"
"7","345873"
"7","345875"
"7","345878"
"7","345881"
"7","345898"
"7","345905"
"7","345906"
"7","345907"
"7","345909"
"7","345913"
"7","345921"
"7","345926"
"7","345928"
"7","345929"
"7","345933"
"7","345936"
"7","345937"
"7","345940"
"7","345941"
"7","345948"
"7","345953"
"7","345959"
"7","345966"
"7","345967"
"7","345968"
"7","345972"
"7","345974"
"7","345978"
"7","345980"
"7","345983"
"7","345985"
"7","345986"
"7","345987"
"7","345999"
"7","346000"
"7","346001"
"7","346005"
"7","346007"
"7","346012"
"7","346019"
"7","346024"
"7","346030"
"7","346031"
"7","346032"
"7","346036"
"7","346038"
"7","346039"
"7","346041"
"7","346042"
"7","346051"
"7","346054"
"7","346055"
"7","346056"
"7","346058"
"7","346059"
"7","346063"
"7","346068"
"7","346070"
"7","346074"
"7","346075"
"7","346076"
"7","346077"
"7","346097"
"7","346104"
"7","346105"
"7","346116"
"7","346122"
"7","346128"
"7","346135"
"7","346136"
"7","346145"
"7","346149"
"7","346150"
"7","346162"
"7","346163"
"7","346167"
"7","346168"
"7","346170"
"7","346172"
"7","346175"
"7","346176"
"7","346177"
"7","346178"
"7","346184"
"7","346185"
"7","346187"
"7","346196"
"7","346200"
"7","346202"
"7","346203"
"7","346207"
"7","346208"
"7","346209"
"7","346210"
"7","346211"
"7","346212"
"7","346216"
"7","346217"
"7","346218"
"7","346219"
"7","346222"
"7","346232"
"7","346234"
"7","346244"
"7","346246"
"7","346247"
"7","346253"
"7","346254"
"7","346255"
"7","346256"
"7","346258"
"7","346269"
"7","346272"
"7","346273"
"7","346274"
"7","346280"
"7","346281"
"7","346294"
"7","346299"
"7","346310"
"7","346314"
"7","346316"
"7","346320"
"7","346324"
"7","346329"
"7","346333"
"7","346350"
"7","346352"
"7","346362"
"7","346367"
"7","346369"
"7","346371"
"7","346372"
"7","346384"
"7","346394"
"7","346397"
"7","346398"
"7","346399"
"7","346407"
"7","346434"
"7","346445"
"7","346452"
"7","346454"
"7","346457"
"7","346458"
"7","346463"
"7","346465"
"7","346475"
"7","346479"
"7","346481"
"7","346484"
"7","346487"
"7","346488"
"7","346497"
"7","346504"
"7","346505"
"7","346510"
"7","346512"
"7","346518"
"7","346519"
"7","346539"
"7","346545"
"7","346548"
"7","346551"
"7","346556"
"7","346557"
"7","346559"
"7","346582"
"7","346585"
"7","346586"
"7","346590"
"7","346592"
"7","346593"
"7","346595"
"7","346596"
"7","346612"
"7","346613"
"7","346615"
"7","346619"
"7","346625"
"7","346626"
"7","346638"
"7","346642"
"7","346644"
"7","346647"
"7","346651"
"7","346656"
"7","346657"
"7","346663"
"7","346665"
"7","346666"
"7","346677"
"7","346682"
"7","346684"
"7","346690"
"7","346691"
"7","346692"
"7","346694"
"7","346697"
"7","346699"
"7","346700"
"7","346703"
"7","346704"
"7","346716"
"7","346720"
"7","346722"
"7","346736"
"7","346745"
"7","346747"
"7","346748"
"7","346758"
"7","346772"
"7","346773"
"7","346774"
"7","346775"
"7","346784"
"7","346787"
"7","346800"
"7","346823"
"7","346826"
"7","346829"
"7","346837"
"7","346842"
"7","346846"
"7","346850"
"7","346851"
"7","346860"
"7","346866"
"7","346874"
"7","346887"
"7","346894"
"7","346902"
"7","346924"
"7","346943"
"7","346948"
"7","346952"
"7","346963"
"7","346977"
"7","346992"
"7","346994"
"7","346996"
"7","346997"
"7","347011"
"7","347020"
"7","347022"
"7","347023"
"7","347035"
"7","347043"
"7","347046"
"7","347051"
"7","347053"
"7","347054"
"7","347064"
"7","347065"
"7","347069"
"7","347070"
"7","347073"
"7","347078"
"7","347079"
"7","347080"
"7","347088"
"7","347089"
"7","347094"
"7","347098"
"7","347102"
"7","347104"
"7","347106"
"7","347109"
"7","347119"
"7","347122"
"7","347129"
"7","347130"
"7","347133"
"7","347135"
"7","347136"
"7","347144"
"7","347148"
"7","347149"
"7","347151"
"7","347153"
"7","347157"
"7","347179"
"7","347194"
"7","347198"
"7","347207"
"7","347214"
"7","347218"
"7","347231"
"7","347244"
"7","347269"
"7","347270"
"7","347272"
"7","347273"
"7","347278"
"7","347282"
"7","347286"
"7","347287"
"7","347289"
"7","347293"
"7","347294"
"7","347298"
"7","347301"
"7","347307"
"7","347320"
"7","347327"
"7","347330"
"7","347338"
"7","347339"
"7","347347"
"7","347351"
"7","347352"
"7","347354"
"7","347357"
"7","347363"
"7","347366"
"7","347367"
"7","347374"
"7","347379"
"7","347381"
"7","347389"
"7","347393"
"7","347400"
"7","347401"
"7","347406"
"7","347410"
"7","347417"
"7","347420"
"7","347422"
"7","347424"
"7","347427"
"7","347428"
"7","347430"
"7","347432"
"7","347433"
"7","347435"
"7","347437"
"7","347440"
"7","347442"
"7","347443"
"7","347445"
"7","347451"
"7","347454"
"7","347456"
"7","347457"
"7","347459"
"7","347461"
"7","347462"
"7","347468"
"7","347472"
"7","347475"
"7","347485"
"7","347491"
"7","347495"
"7","347496"
"7","347497"
"7","347501"
"7","347503"
"7","347506"
"7","347509"
"7","347510"
"7","347514"
"7","347516"
"7","347520"
"7","347533"
"7","347537"
"7","347538"
"7","347540"
"7","347541"
"7","347543"
"7","347544"
"7","347553"
"7","347554"
"7","347557"
"7","347561"
"7","347563"
"7","347566"
"7","347568"
"7","347571"
"7","347574"
"7","347575"
"7","347580"
"7","347585"
"7","347592"
"7","347593"
"7","347600"
"7","347606"
"7","347622"
"7","347627"
"7","347631"
"7","347633"
"7","347634"
"7","347635"
"7","347646"
"7","347650"
"7","347654"
"7","347656"
"7","347665"
"7","347666"
"7","347670"
"7","347684"
"7","347688"
"7","347694"
"7","347695"
"7","347697"
"7","347699"
"7","347706"
"7","347716"
"7","347719"
"7","347732"
"7","347733"
"7","347743"
"7","347748"
"7","347753"
"7","347754"
"7","347756"
"7","347761"
"7","347762"
"7","347773"
"7","347779"
"7","347782"
"7","347790"
"7","347799"
"7","347824"
"7","347829"
"7","347859"
"7","347860"
"7","347865"
"7","347867"
"7","347876"
"7","347884"
"7","347889"
"7","347897"
"7","347899"
"7","347909"
"7","347929"
"7","347931"
"7","347944"
"7","347947"
"7","347956"
"7","347969"
"7","347976"
"7","347979"
"7","347980"
"7","347987"
"7","347988"
"7","347989"
"7","347990"
"7","348001"
"7","348005"
"7","348006"
"7","348011"
"7","348012"
"7","348013"
"7","348016"
"7","348017"
"7","348027"
"7","348030"
"7","348032"
"7","348041"
"7","348052"
"7","348056"
"7","348058"
"7","348060"
"7","348063"
"7","348070"
"7","348080"
"7","348083"
"7","348102"
"7","348116"
"7","348117"
"7","348122"
"7","348129"
"7","348135"
"7","348136"
"7","348148"
"7","348155"
"7","348164"
"7","348168"
"7","348174"
"7","348176"
"7","348182"
"7","348184"
"7","348186"
"7","348187"
"7","348189"
"7","348195"
"7","348203"
"7","348204"
"7","348206"
"7","348209"
"7","348229"
"7","348230"
"7","348232"
"7","348238"
"7","348241"
"7","348246"
"7","348247"
"7","348253"
"7","348260"
"7","348265"
"7","348266"
"7","348271"
"7","348273"
"7","348277"
"7","348278"
"7","348280"
"7","348281"
"7","348284"
"7","348287"
"7","348294"
"7","348295"
"7","348307"
"7","348312"
"7","348319"
"7","348323"
"7","348330"
"7","348333"
"7","348342"
"7","348348"
"7","348355"
"7","348357"
"7","348361"
"7","348365"
"7","348369"
"7","348386"
"7","348396"
"7","348404"
"7","348407"
"7","348414"
"7","348429"
"7","348432"
"7","348433"
"7","348439"
"7","348442"
"7","348443"
"7","348447"
"7","348448"
"7","348452"
"7","348453"
"7","348455"
"7","348459"
"7","348460"
"7","348464"
"7","348465"
"7","348466"
"7","348467"
"7","348469"
"7","348470"
"7","348474"
"7","348475"
"7","348478"
"7","348482"
"7","348485"
"7","348486"
"7","348493"
"7","348494"
"7","348499"
"7","348500"
"7","348511"
"7","348514"
"7","348515"
"7","348516"
"7","348520"
"7","348521"
"7","348523"
"7","348530"
"7","348531"
"7","348532"
"7","348533"
"7","348545"
"7","348548"
"7","348551"
"7","348552"
"7","348553"
"7","348556"
"7","348558"
"7","348560"
"7","348561"
"7","348571"
"7","348574"
"7","348581"
"7","348583"
"7","348587"
"7","348588"
"7","348589"
"7","348595"
"7","348596"
"7","348599"
"7","348606"
"7","348608"
"7","348619"
"7","348620"
"7","348621"
"7","348630"
"7","348632"
"7","348633"
"7","348634"
"7","348635"
"7","348640"
"7","348642"
"7","348643"
"7","348644"
"7","348645"
"7","348648"
"7","348649"
"7","348651"
"7","348652"
"7","348662"
"7","348664"
"7","348666"
"7","348668"
"7","348669"
"7","348676"
"7","348680"
"7","348683"
"7","348701"
"7","348702"
"7","348719"
"7","348721"
"7","348744"
"7","348753"
"7","348765"
"7","348768"
"7","348769"
"7","348778"
"7","348787"
"7","348788"
"7","348792"
"7","348794"
"7","348796"
"7","348808"
"7","348813"
"7","348814"
"7","348824"
"7","348832"
"7","348835"
"7","348836"
"7","348840"
"7","348859"
"7","348868"
"7","348870"
"7","348871"
"7","348889"
"7","348891"
"7","348895"
"7","348897"
"7","348902"
"7","348905"
"7","348913"
"7","348924"
"7","348928"
"7","348930"
"7","348933"
"7","348935"
"7","348938"
"7","348939"
"7","348945"
"7","348950"
"7","348954"
"7","348959"
"7","348970"
"7","348971"
"7","348983"
"7","348987"
"7","348988"
"7","348989"
"7","348990"
"7","348995"
"7","349001"
"7","349005"
"7","349011"
"7","349012"
"7","349031"
"7","349034"
"7","349046"
"7","349048"
"7","349051"
"7","349053"
"7","349054"
"7","349064"
"7","349068"
"7","349069"
"7","349071"
"7","349072"
"7","349073"
"7","349080"
"7","349081"
"7","349082"
"7","349084"
"7","349088"
"7","349091"
"7","349095"
"7","349098"
"7","349103"
"7","349113"
"7","349116"
"7","349117"
"7","349124"
"7","349126"
"7","349133"
"7","349134"
"7","349136"
"7","349137"
"7","349144"
"7","349147"
"7","349155"
"7","349165"
"7","349166"
"7","349171"
"7","349178"
"7","349183"
"7","349194"
"7","349195"
"7","349197"
"7","349198"
"7","349201"
"7","349202"
"7","349203"
"7","349209"
"7","349210"
"7","349215"
"7","349216"
"7","349220"
"7","349222"
"7","349226"
"7","349228"
"7","349234"
"7","349235"
"7","349239"
"7","349240"
"7","349241"
"7","349246"
"7","349251"
"7","349254"
"7","349259"
"7","349261"
"7","349270"
"7","349278"
"7","349281"
"7","349284"
"7","349291"
"7","349295"
"7","349296"
"7","349301"
"7","349312"
"7","349319"
"7","349320"
"7","349331"
"7","349334"
"7","349339"
"7","349340"
"7","349341"
"7","349344"
"7","349359"
"7","349363"
"7","349380"
"7","349398"
"7","349399"
"7","349400"
"7","349401"
"7","349416"
"7","349434"
"7","349437"
"7","349452"
"7","349466"
"7","349471"
"7","349476"
"7","349487"
"7","349488"
"7","349489"
"7","349499"
"7","349500"
"7","349503"
"7","349510"
"7","349512"
"7","349513"
"7","349518"
"7","349525"
"7","349539"
"7","349542"
"7","349544"
"7","349546"
"7","349554"
"7","349555"
"7","349556"
"7","349557"
"7","349560"
"7","349566"
"7","349570"
"7","349581"
"7","349587"
"7","349594"
"7","349597"
"7","349600"
"7","349601"
"7","349616"
"7","349627"
"7","349628"
"7","349629"
"7","349630"
"7","349640"
"7","349668"
"7","349672"
"7","349674"
"7","349684"
"7","349689"
"7","349691"
"7","349692"
"7","349698"
"7","349705"
"7","349708"
"7","349711"
"7","349717"
"7","349718"
"7","349720"
"7","349721"
"7","349723"
"7","349727"
"7","349735"
"7","349736"
"7","349740"
"7","349742"
"7","349745"
"7","349750"
"7","349762"
"7","349764"
"7","349796"
"7","349797"
"7","349799"
"7","349800"
"7","349805"
"7","349812"
"7","349829"
"7","349843"
"7","349844"
"7","349847"
"7","349856"
"7","349859"
"7","349877"
"7","349878"
"7","349879"
"7","349882"
"7","349885"
"7","349886"
"7","349889"
"7","349890"
"7","349894"
"7","349900"
"7","349908"
"7","349909"
"7","349913"
"7","349914"
"7","349916"
"7","349917"
"7","349918"
"7","349921"
"7","349923"
"7","349925"
"7","349932"
"7","349934"
"7","349936"
"7","349943"
"7","349944"
"7","349947"
"7","349950"
"7","349952"
"7","349960"
"7","349961"
"7","349975"
"7","349976"
"7","349977"
"7","349979"
"7","349981"
"7","349982"
"7","349984"
"7","349997"
"7","349999"
"7","350000"
"7","350003"
"7","350007"
"7","350011"
"7","350012"
"7","350013"
"7","350014"
"7","350023"
"7","350026"
"7","350032"
"7","350038"
"7","350039"
"7","350040"
"7","350041"
"7","350043"
"7","350044"
"7","350045"
"7","350051"
"7","350052"
"7","350055"
"7","350056"
"7","350057"
"7","350058"
"7","350060"
"7","350062"
"7","350065"
"7","350067"
"7","350072"
"7","350078"
"7","350087"
"7","350088"
"7","350089"
"7","350096"
"7","350099"
"7","350101"
"7","350103"
"7","350104"
"7","350106"
"7","350110"
"7","350116"
"7","350118"
"7","350119"
"7","350123"
"7","350128"
"7","350130"
"7","350131"
"7","350140"
"7","350144"
"7","350146"
"7","350149"
"7","350151"
"7","350157"
"7","350161"
"7","350162"
"7","350169"
"7","350174"
"7","350177"
"7","350187"
"7","350191"
"7","350194"
"7","350195"
"7","350199"
"7","350205"
"7","350206"
"7","350207"
"7","350208"
"7","350209"
"7","350217"
"7","350218"
"7","350219"
"7","350226"
"7","350234"
"7","350235"
"7","350245"
"7","350247"
"7","350264"
"7","350267"
"7","350269"
"7","350270"
"7","350271"
"7","350280"
"7","350284"
"7","350285"
"7","350288"
"7","350290"
"7","350291"
"7","350301"
"7","350304"
"7","350319"
"7","350320"
"7","350341"
"7","350344"
"7","350347"
"7","350351"
"7","350352"
"7","350364"
"7","350365"
"7","350366"
"7","350371"
"7","350376"
"7","350383"
"7","350397"
"7","350400"
"7","350417"
"7","350419"
"7","350421"
"7","350428"
"7","350430"
"7","350447"
"7","350450"
"7","350454"
"7","350457"
"7","350458"
"7","350459"
"7","350474"
"7","350477"
"7","350488"
"7","350494"
"7","350499"
"7","350501"
"7","350507"
"7","350541"
"7","350544"
"7","350548"
"7","350555"
"7","350556"
"7","350560"
"7","350565"
"7","350567"
"7","350568"
"7","350569"
"7","350570"
"7","350581"
"7","350584"
"7","350594"
"7","350595"
"7","350597"
"7","350600"
"7","350603"
"7","350605"
"7","350607"
"7","350611"
"7","350616"
"7","350618"
"7","350621"
"7","350622"
"7","350629"
"7","350635"
"7","350636"
"7","350643"
"7","350649"
"7","350652"
"7","350667"
"7","350671"
"7","350678"
"7","350686"
"7","350688"
"7","350689"
"7","350691"
"7","350694"
"7","350696"
"7","350699"
"7","350700"
"7","350701"
"7","350702"
"7","350703"
"7","350704"
"7","350707"
"7","350711"
"7","350714"
"7","350722"
"7","350727"
"7","350744"
"7","350750"
"7","350752"
"7","350753"
"7","350755"
"7","350758"
"7","350759"
"7","350761"
"7","350762"
"7","350772"
"7","350775"
"7","350776"
"7","350777"
"7","350778"
"7","350779"
"7","350781"
"7","350785"
"7","350795"
"7","350796"
"7","350804"
"7","350805"
"7","350807"
"7","350808"
"7","350811"
"7","350816"
"7","350820"
"7","350823"
"7","350825"
"7","350826"
"7","350827"
"7","350829"
"7","350840"
"7","350846"
"7","350847"
"7","350848"
"7","350849"
"7","350852"
"7","350855"
"7","350857"
"7","350861"
"7","350862"
"7","350871"
"7","350872"
"7","350879"
"7","350880"
"7","350890"
"7","350893"
"7","350896"
"7","350905"
"7","350907"
"7","350910"
"7","350914"
"7","350916"
"7","350919"
"7","350926"
"7","350929"
"7","350930"
"7","350931"
"7","350933"
"7","350935"
"7","350937"
"7","350940"
"7","350944"
"7","350952"
"7","350954"
"7","350956"
"7","350958"
"7","350959"
"7","350962"
"7","350964"
"7","350978"
"7","350983"
"7","350984"
"7","351003"
"7","351005"
"7","351008"
"7","351010"
"7","351011"
"7","351017"
"7","351022"
"7","351023"
"7","351028"
"7","351031"
"7","351035"
"7","351036"
"7","351043"
"7","351049"
"7","351050"
"7","351052"
"7","351060"
"7","351064"
"7","351070"
"7","351071"
"7","351078"
"7","351087"
"7","351090"
"7","351106"
"7","351109"
"7","351113"
"7","351114"
"7","351121"
"7","351124"
"7","351134"
"7","351135"
"7","351137"
"7","351140"
"7","351141"
"7","351144"
"7","351148"
"7","351153"
"7","351154"
"7","351159"
"7","351161"
"7","351163"
"7","351172"
"7","351174"
"7","351176"
"7","351178"
"7","351189"
"7","351198"
"7","351199"
"7","351202"
"7","351204"
"7","351208"
"7","351210"
"7","351213"
"7","351216"
"7","351224"
"7","351226"
"7","351229"
"7","351233"
"7","351234"
"7","351235"
"7","351236"
"7","351241"
"7","351243"
"7","351245"
"7","351248"
"7","351249"
"7","351257"
"7","351270"
"7","351274"
"7","351278"
"7","351282"
"7","351286"
"7","351289"
"7","351300"
"7","351320"
"7","351323"
"7","351332"
"7","351336"
"7","351337"
"7","351340"
"7","351341"
"7","351344"
"7","351349"
"7","351352"
"7","351355"
"7","351358"
"7","351360"
"7","351362"
"7","351365"
"7","351367"
"7","351371"
"7","351387"
"7","351391"
"7","351392"
"7","351399"
"7","351408"
"7","351409"
"7","351410"
"7","351411"
"7","351414"
"7","351415"
"7","351420"
"7","351423"
"7","351425"
"7","351436"
"7","351439"
"7","351442"
"7","351456"
"7","351458"
"7","351461"
"7","351476"
"7","351491"
"7","351499"
"7","351500"
"7","351503"
"7","351506"
"7","351509"
"7","351510"
"7","351513"
"7","351519"
"7","351521"
"7","351525"
"7","351527"
"7","351529"
"7","351535"
"7","351540"
"7","351549"
"7","351550"
"7","351553"
"7","351554"
"7","351556"
"7","351580"
"7","351583"
"7","351594"
"7","351605"
"7","351612"
"7","351619"
"7","351621"
"7","351624"
"7","351631"
"7","351636"
"7","351637"
"7","351645"
"7","351646"
"7","351686"
"7","351696"
"7","351702"
"7","351716"
"7","351723"
"7","351731"
"7","351743"
"7","351753"
"7","351803"
"7","351805"
"7","351847"
"7","351853"
"7","351854"
"7","351858"
"7","351884"
"7","351885"
"7","351901"
"7","351911"
"7","351932"
"7","351947"
"7","351970"
"7","351977"
"7","351981"
"7","352007"
"7","352009"
"7","352010"
"7","352011"
"7","352012"
"7","352014"
"7","352015"
"7","352025"
"7","352031"
